Orderdetails_id,Order_id,Pizza_id,Quantity
1661,156,67,4
1662,156,415,3
1663,156,129,5
1664,156,53,2
1665,156,536,5
1666,156,74,4
1667,156,349,5
1668,157,314,3
1669,157,300,4
1670,157,102,3
1671,157,203,1
1672,157,139,2
1673,157,150,2
1674,158,565,4
1675,158,488,5
1676,158,546,3
1677,158,319,3
1678,158,579,4
1679,158,714,2
1680,158,134,1
1681,158,427,2
1682,158,71,2
1683,158,313,5
1684,158,406,1
1685,158,686,2
1686,158,427,1
1687,159,353,3
1688,159,568,4
1689,159,89,3
1690,159,728,5
1691,159,628,2
1692,159,636,1
1693,159,621,4
1694,159,673,1
1695,159,483,1
1696,159,618,5
1697,159,386,3
1698,159,99,1
1699,159,270,3
1700,159,681,2
1701,159,654,5
1702,159,680,3
1703,159,729,5
1704,159,481,4
1705,159,623,2
1706,160,647,3
1707,160,576,3
1708,160,692,2
1709,160,266,1
1710,160,291,4
1711,160,684,4
1712,160,13,2
1713,160,28,4
1714,160,23,2
1715,160,632,4
1716,160,40,5
1717,160,251,2
1718,160,534,5
1719,160,375,4
1720,160,196,3
1721,160,519,1
1722,160,731,1
1723,160,700,5
1724,161,225,5
1725,161,217,2
1726,161,211,1
1727,161,225,1
1728,161,592,3
1729,161,234,2
1730,161,589,1
1731,161,155,5
1732,161,319,4
1733,161,43,2
1734,161,159,3
1735,161,727,3
1736,161,625,2
1737,161,269,5
1738,162,320,3
1739,162,529,3
1740,162,521,4
1741,162,647,1
1742,162,209,5
1743,162,656,3
1744,162,555,3
1745,162,74,1
1746,162,349,5
1747,162,524,2
1748,163,355,5
1749,163,133,3
1750,163,150,3
1751,163,140,5
1752,163,364,2
1753,163,636,1
1754,163,278,5
1755,163,141,4
1756,163,308,3
1757,163,658,5
1758,163,448,4
1759,163,192,5
1760,164,480,2
1761,164,315,1
1762,164,484,4
1763,164,674,4
1764,164,599,2
1765,164,218,5
1766,164,349,3
1767,164,464,4
1768,164,91,2
1769,164,446,1
1770,164,105,4
1771,165,273,2
1772,165,194,3
1773,165,32,1
1774,165,450,3
1775,165,397,1
1776,165,599,3
1777,165,719,3
1778,166,364,2
1779,166,135,3
1780,166,38,3
1781,166,370,1
1782,166,471,2
1783,166,491,5
1784,166,526,1
1785,166,319,1
1786,167,517,5
1787,167,189,1
1788,167,531,2
1789,167,478,4
1790,167,483,2
1791,167,350,2
1792,167,121,1
1793,167,247,5
1794,167,359,2
1795,167,591,5
1796,168,720,2
1797,168,691,3
1798,168,6,5
1799,168,55,1
1800,168,173,5
1801,168,648,5
1802,168,349,2
1803,168,431,3
1804,169,258,2
1805,169,113,3
1806,169,209,4
1807,169,538,1
1808,169,164,1
1809,169,192,5
1810,169,334,1
1811,169,280,4
1812,169,210,2
1813,169,231,2
1814,170,138,4
1815,170,435,1
1816,170,342,1
1817,170,600,1
1818,170,280,5
1819,170,517,3
1820,170,676,2
1821,170,600,4
1822,170,339,1
1823,170,608,4
1824,170,319,5
1825,170,297,1
1826,170,702,1
1827,170,611,3
1828,170,175,2
1829,171,45,5
1830,171,90,1
1831,171,435,5
1832,171,198,5
1833,171,646,2
1834,171,432,5
1835,171,504,1
1836,171,571,3
1837,171,705,1
1838,171,585,3
1839,171,400,1
1840,172,451,3
1841,172,681,4
1842,172,70,1
1843,172,313,1
1844,172,343,2
1845,172,194,1
1846,172,120,4
1847,172,109,1
1848,172,85,3
1849,172,119,3
1850,172,731,5
1851,172,495,3
1852,172,605,1
1853,172,497,5
1854,172,93,3
1855,172,289,4
1856,172,435,5
1857,172,732,1
1858,173,78,1
1859,173,507,1
1860,173,190,1
1861,173,330,5
1862,173,461,5
1863,173,353,1
1864,173,318,1
1865,173,347,4
1866,173,83,5
1867,173,614,4
1868,173,4,4
1869,174,228,4
1870,174,133,3
1871,174,17,5
1872,174,695,1
1873,174,224,3
1874,174,94,4
1875,174,191,4
1876,174,707,2
1877,174,124,3
1878,174,661,1
1879,174,16,1
1880,174,264,3
1881,175,596,1
1882,175,95,3
1883,175,458,4
1884,175,466,4
1885,175,15,5
1886,175,77,1
1887,175,289,1
1888,175,361,3
1889,175,66,1
1890,175,631,5
1891,175,239,1
1892,175,494,3
1893,175,668,4
1894,175,89,2
1895,175,304,2
1896,175,535,3
1897,175,421,3
1898,175,52,1
1899,176,302,3
1900,176,630,5
1901,176,137,4
1902,176,249,2
1903,176,5,2
1904,176,363,1
1905,176,73,2
1906,176,275,2
1907,176,347,5
1908,176,27,2
1909,176,268,4
1910,176,6,2
1911,176,143,2
1912,176,120,1
1913,176,731,5
1914,176,209,4
1915,176,208,3
1916,176,310,3
1917,177,640,4
1918,177,349,2
1919,177,250,1
1920,177,424,1
1921,177,81,2
1922,177,571,2
1923,177,111,3
1924,177,560,1
1925,177,385,5
1926,177,131,5
1927,177,143,4
1928,177,138,5
1929,177,19,4
1930,177,466,4
1931,177,525,2
1932,177,200,3
1933,178,181,2
1934,178,50,2
1935,178,704,2
1936,178,504,4
1937,178,282,2
1938,178,551,4
1939,178,222,3
1940,178,720,1
1941,178,144,4
1942,178,194,1
1943,178,341,4
1944,178,420,5
1945,178,78,1
1946,179,395,3
1947,180,153,3
1948,180,496,2
1949,180,669,3
1950,180,167,5
1951,180,171,4
1952,180,539,2
1953,180,731,3
1954,180,504,5
1955,180,717,3
1956,180,195,4
1957,180,219,1
1958,180,537,4
1959,181,262,4
1960,181,225,1
1961,181,479,3
1962,182,164,4
1963,182,547,2
1964,182,411,3
1965,182,202,1
1966,182,70,4
1967,182,672,5
1968,182,219,4
1969,182,179,5
1970,182,492,5
1971,182,134,4
1972,182,406,3
1973,182,279,2
1974,182,288,1
1975,182,305,5
1976,182,393,5
1977,183,75,4
1978,183,377,4
1979,183,403,2
1980,183,592,2
1981,183,307,1
1982,183,602,5
1983,183,345,4
1984,183,515,2
1985,183,177,4
1986,183,224,2
1987,183,506,2
1988,183,605,4
1989,184,296,2
1990,184,676,4
1991,184,543,1
1992,184,40,2
1993,184,76,2
1994,184,641,1
1995,184,121,4
1996,184,417,5
1997,184,277,4
1998,184,38,1
1999,184,608,5
2000,184,288,5
2001,184,25,3
2002,184,444,4
2003,184,4,4
2004,184,145,5
2005,185,32,4
2006,185,317,1
2007,185,689,2
2008,185,30,4
2009,185,188,4
2010,185,417,5
2011,185,706,3
2012,185,330,3
2013,186,582,2
2014,186,70,2
2015,186,211,2
2016,186,445,5
2017,186,165,4
2018,186,266,3
2019,186,57,5
2020,186,622,1
2021,186,551,4
2022,186,576,4
2023,186,648,3
2024,186,433,1
2025,186,294,2
2026,186,294,3
2027,186,278,1
2028,186,31,1
2029,186,679,2
2030,186,270,5
2031,186,32,1
2032,187,131,3
2033,187,100,5
2034,187,204,2
2035,187,673,4
2036,187,619,2
2037,187,109,2
2038,187,467,4
2039,187,574,5
2040,187,590,1
2041,187,363,3
2042,187,489,1
2043,187,412,2
2044,187,343,1
2045,187,709,2
2046,187,557,4
2047,187,653,4
2048,187,726,1
2049,187,473,3
2050,187,120,1
2051,188,252,1
2052,188,215,2
2053,188,646,2
2054,188,554,4
2055,188,671,2
2056,188,238,1
2057,188,367,3
2058,188,686,5
2059,188,137,5
2060,188,673,5
2061,188,298,4
2062,188,208,5
2063,188,621,4
2064,188,490,1
2065,188,172,4
2066,188,680,3
2067,188,191,4
2068,189,493,5
2069,189,134,5
2070,189,49,3
2071,189,577,4
2072,189,17,4
2073,189,51,5
2074,189,548,4
2075,189,168,4
2076,189,652,1
2077,190,520,5
2078,190,593,3
2079,190,29,2
2080,190,533,4
2081,191,560,5
2082,191,227,4
2083,191,136,5
2084,191,501,5
2085,191,562,4
2086,191,287,3
2087,191,697,5
2088,191,575,3
2089,192,248,1
2090,192,35,5
2091,192,546,2
2092,192,54,1
2093,192,412,5
2094,192,273,2
2095,192,633,5
2096,192,29,1
2097,192,19,5
2098,193,478,2
2099,193,228,2
2100,193,613,4
2101,194,428,1
2102,194,556,5
2103,194,292,1
2104,194,185,5
2105,194,41,5
2106,194,722,4
2107,194,263,4
2108,194,175,4
2109,194,257,4
2110,194,353,1
2111,194,165,5
2112,194,214,3
2113,194,102,3
2114,195,219,3
2115,195,582,5
2116,195,107,1
2117,195,413,4
2118,195,2,5
2119,195,556,5
2120,195,105,1
2121,195,664,5
2122,195,267,2
2123,196,382,4
2124,196,110,1
2125,196,167,5
2126,196,636,2
2127,196,582,5
2128,196,383,2
2129,197,659,2
2130,197,37,4
2131,197,348,4
2132,197,651,1
2133,197,83,3
2134,197,407,3
2135,198,241,1
2136,198,193,4
2137,198,378,5
2138,198,341,1
2139,198,517,1
2140,198,24,3
2141,198,554,4
2142,198,469,5
2143,198,648,5
2144,198,631,5
2145,198,133,2
2146,199,180,5
2147,199,428,5
2148,199,670,2
2149,199,261,4
2150,199,698,1
2151,199,356,2
2152,199,571,3
2153,199,613,4
2154,199,192,2
2155,199,299,5
2156,199,690,1
2157,199,485,5
2158,199,403,5
2159,200,455,5
2160,200,13,3
2161,200,677,4
2162,200,648,5
2163,200,168,1
2164,200,185,2
2165,200,360,1
2166,200,469,3
2167,200,46,5
2168,200,190,2
2169,200,189,5
2170,200,107,4
2171,200,337,5
2172,200,25,2
2173,200,452,5
2174,200,713,4
2175,201,632,4
2176,201,606,3
2177,201,673,1
2178,201,130,4
2179,201,277,4
2180,201,186,1
2181,201,575,2
2182,201,390,3
2183,201,409,5
2184,201,640,3
2185,201,339,5
2186,201,200,4
2187,201,181,4
2188,201,310,1
2189,201,180,3
2190,201,684,1
2191,201,630,4
2192,202,509,2
2193,202,367,1
2194,202,239,2
2195,202,510,3
2196,202,641,1
2197,202,58,3
2198,202,135,2
2199,202,707,3
2200,202,345,1
2201,202,435,3
2202,203,583,4
2203,203,189,5
2204,203,700,1
2205,203,289,3
2206,204,700,5
2207,204,442,5
2208,204,205,5
2209,204,616,2
2210,204,380,4
2211,204,489,4
2212,204,198,2
2213,204,489,4
2214,204,599,3
2215,204,422,4
2216,204,61,4
2217,204,651,4
2218,204,199,5
2219,204,500,1
2220,204,495,1
2221,204,486,4
2222,204,403,3
2223,204,112,5
2224,204,211,3
2225,205,135,5
2226,205,507,4
2227,205,229,1
2228,205,703,1
2229,205,289,3
2230,205,181,1
2231,206,218,1
2232,206,434,5
2233,206,481,1
2234,206,51,1
2235,206,393,4
2236,206,209,5
2237,206,415,5
2238,206,629,2
2239,206,422,5
2240,206,314,5
2241,206,664,3
2242,206,289,1
2243,206,622,3
2244,206,464,3
2245,206,690,2
2246,206,370,3
2247,207,185,4
2248,207,294,3
2249,207,527,4
2250,207,534,3
2251,207,320,5
2252,207,561,1
2253,207,277,2
2254,207,597,1
2255,207,380,2
2256,207,259,2
2257,207,586,2
2258,207,37,3
2259,207,288,3
2260,208,107,3
2261,208,285,2
2262,208,116,4
2263,208,105,3
2264,208,305,2
2265,208,521,1
2266,208,515,5
2267,208,316,2
2268,208,53,4
2269,208,373,2
2270,208,558,3
2271,208,326,5
2272,208,554,5
2273,209,231,2
2274,209,43,3
2275,210,376,4
2276,210,492,5
2277,210,629,3
2278,210,706,5
2279,210,353,1
2280,210,434,3
2281,210,236,3
2282,210,541,4
2283,210,674,4
2284,211,114,1
2285,211,623,4
2286,211,267,3
2287,211,540,4
2288,211,489,4
2289,211,6,1
2290,211,335,4
2291,211,710,4
2292,211,97,5
2293,211,681,1
2294,211,536,4
2295,211,446,5
2296,211,416,5
2297,211,633,3
2298,212,84,3
2299,212,501,5
2300,212,192,4
2301,212,307,1
2302,212,548,4
2303,212,708,4
2304,212,657,4
2305,212,154,1
2306,212,201,5
2307,212,95,3
2308,212,717,1
2309,212,232,3
2310,212,609,1
2311,212,344,4
2312,212,681,4
2313,212,260,2
2314,212,178,1
2315,212,266,2
2316,212,628,5
2317,213,630,1
2318,213,496,5
2319,213,36,2
2320,213,306,4
2321,213,464,1
2322,213,20,1
2323,213,427,3
2324,213,686,5
2325,213,619,3
2326,213,666,5
2327,213,694,5
2328,214,156,4
2329,214,327,3
2330,214,210,2
2331,214,300,4
2332,214,139,3
2333,214,395,5
2334,214,261,1
2335,214,493,5
2336,214,597,3
2337,214,28,4
2338,214,10,3
2339,214,140,1
2340,215,727,1
2341,215,455,4
2342,215,624,1
2343,215,249,2
2344,215,41,5
2345,215,255,4
2346,215,198,2
2347,215,337,5
2348,215,591,3
2349,215,308,3
2350,215,722,5
2351,215,551,4
2352,216,653,3
2353,216,572,5
2354,216,311,5
2355,216,193,4
2356,216,605,2
2357,216,75,1
2358,216,316,3
2359,216,502,4
2360,216,266,3
2361,216,480,2
2362,216,514,1
2363,216,691,4
2364,216,605,5
2365,216,325,1
2366,216,275,2
2367,216,145,4
2368,216,161,4
2369,216,24,5
2370,216,437,4
2371,216,114,4
2372,217,258,3
2373,217,309,4
2374,217,728,4
2375,217,383,1
2376,218,711,4
2377,218,500,4
2378,218,307,4
2379,218,402,4
2380,218,125,2
2381,218,482,5
2382,218,465,2
2383,219,387,1
2384,219,427,2
2385,219,538,4
2386,219,470,4
2387,219,519,3
2388,219,606,5
2389,219,178,5
2390,219,589,3
2391,219,646,1
2392,219,271,4
2393,219,500,2
2394,219,529,5
2395,219,138,1
2396,219,620,1
2397,219,519,3
2398,219,709,3
2399,219,155,5
2400,219,256,1
2401,219,57,2
2402,220,433,5
2403,220,558,5
2404,220,238,2
2405,220,482,5
2406,220,112,1
2407,220,187,2
2408,220,48,1
2409,220,558,1
2410,221,66,1
2411,221,100,4
2412,221,65,3
2413,221,501,4
2414,221,433,2
2415,221,685,4
2416,221,93,1
2417,221,703,2
2418,221,636,4
2419,221,3,4
2420,221,371,1
2421,221,456,5
2422,221,301,4
2423,222,672,3
2424,222,300,1
2425,222,243,1
2426,222,448,3
2427,222,689,1
2428,222,441,5
2429,222,677,1
2430,222,207,1
2431,222,379,2
2432,222,690,2
2433,222,568,4
2434,222,371,5
2435,222,61,4
2436,222,389,1
2437,223,665,5
2438,223,250,4
2439,223,664,1
2440,223,513,2
2441,223,569,1
2442,223,371,4
2443,223,533,4
2444,223,643,2
2445,223,169,2
2446,223,337,1
2447,223,58,2
2448,223,481,3
2449,223,517,4
2450,223,264,2
2451,223,63,2
2452,223,693,4
2453,223,291,5
2454,223,415,4
2455,223,655,4
2456,223,471,4
2457,224,640,5
2458,224,82,4
2459,224,156,2
2460,224,260,3
2461,224,612,5
2462,224,56,4
2463,224,705,1
2464,224,486,4
2465,224,158,4
2466,224,551,1
2467,224,49,5
2468,224,455,5
2469,224,40,2
2470,224,601,4
2471,224,254,4
2472,225,165,2
2473,225,483,3
2474,226,591,4
2475,226,455,5
2476,226,662,4
2477,226,662,1
2478,226,540,5
2479,226,659,2
2480,226,730,5
2481,226,280,1
2482,227,106,1
2483,227,147,5
2484,227,473,3
2485,228,712,2
2486,228,381,2
2487,228,27,3
2488,228,259,3
2489,228,633,4
2490,228,308,1
2491,228,457,4
2492,228,300,1
2493,228,407,4
2494,228,594,3
2495,228,223,3
2496,228,361,1
2497,229,350,2
2498,229,567,1
2499,229,2,1
2500,229,284,3
2501,229,96,5
2502,229,128,5
2503,229,719,4
2504,229,50,5
2505,229,699,4
2506,229,252,1
2507,229,41,2
2508,229,505,3
2509,229,650,2
2510,229,170,3
2511,230,207,5
2512,230,46,2
2513,230,304,1
2514,230,387,4
2515,230,546,1
2516,230,595,2
2517,230,260,1
2518,230,463,4
2519,230,5,1
2520,230,6,3
2521,230,82,5
2522,230,117,2
2523,230,598,4
2524,230,318,5
2525,230,163,1
2526,230,277,5
2527,231,496,5
2528,231,47,2
2529,231,110,3
2530,231,694,3
2531,232,55,5
2532,232,537,4
2533,232,82,5
2534,232,326,3
2535,232,644,2
2536,232,87,2
2537,232,403,3
2538,232,563,1
2539,232,169,3
2540,232,690,5
2541,232,343,1
2542,232,558,1
2543,232,208,5
2544,232,152,4
2545,232,32,5
2546,232,39,5
2547,233,9,5
2548,233,49,2
2549,233,551,3
2550,233,104,1
2551,233,183,1
2552,233,387,1
2553,233,216,3
2554,233,690,4
2555,233,595,2
2556,233,314,5
2557,233,394,3
2558,233,645,5
2559,234,219,3
2560,234,280,5
2561,234,140,2
2562,235,88,2
2563,235,617,1
2564,235,327,1
2565,235,716,4
2566,235,608,3
2567,235,595,3
2568,235,111,1
2569,235,207,4
2570,235,616,5
2571,235,543,5
2572,235,23,3
2573,235,656,3
2574,235,553,1
2575,235,56,4
2576,235,338,5
2577,236,699,5
2578,236,32,3
2579,236,718,4
2580,236,255,1
2581,236,377,4
2582,236,54,3
2583,236,222,5
2584,236,630,3
2585,237,448,3
2586,237,30,5
2587,237,429,1
2588,237,728,1
2589,237,121,1
2590,237,103,2
2591,237,185,3
2592,238,469,3
2593,238,399,1
2594,238,577,2
2595,238,684,5
2596,238,581,2
2597,239,480,2
2598,239,570,3
2599,239,512,5
2600,239,501,4
2601,239,701,5
2602,239,236,1
2603,239,576,4
2604,239,623,5
2605,239,264,3
2606,240,382,4
2607,240,125,2
2608,240,191,2
2609,240,88,1
2610,240,65,2
2611,240,152,1
2612,240,295,3
2613,240,668,5
2614,240,580,3
2615,240,398,2
2616,240,408,4
2617,240,401,2
2618,240,101,2
2619,240,662,2
2620,240,56,1
2621,240,157,5
2622,240,499,4
2623,240,57,5
2624,241,14,3
2625,241,579,2
2626,241,160,1
2627,241,602,1
2628,241,600,2
2629,241,473,4
2630,241,609,2
2631,241,12,5
2632,241,559,5
2633,241,355,4
2634,241,241,2
2635,241,203,1
2636,241,162,4
2637,242,617,4
2638,242,15,3
2639,242,211,2
2640,242,712,2
2641,242,440,3
2642,242,237,3
2643,242,370,4
2644,242,36,2
2645,242,503,2
2646,242,732,1
2647,242,319,4
2648,242,500,4
2649,242,233,5
2650,242,162,4
2651,242,108,2
2652,242,446,2
2653,242,679,3
2654,242,24,3
2655,242,292,3
2656,242,353,2
2657,243,202,4
2658,243,61,1
2659,244,393,5
2660,244,132,1
2661,244,193,3
2662,244,305,1
2663,244,338,5
2664,244,601,5
2665,244,546,3
2666,244,392,5
2667,244,105,4
2668,244,731,4
2669,244,442,2
2670,244,50,1
2671,245,111,5
2672,246,172,2
2673,246,240,3
2674,246,209,1
2675,246,34,3
2676,246,267,1
2677,247,672,2
2678,247,93,3
2679,247,448,3
2680,247,240,5
2681,247,635,4
2682,247,420,5
2683,247,449,5
2684,247,356,2
2685,247,339,5
2686,247,181,4
2687,247,476,1
2688,247,145,1
2689,247,654,3
2690,247,38,4
2691,247,166,5
2692,247,479,1
2693,247,546,3
2694,247,573,3
2695,248,548,2
2696,248,629,3
2697,248,610,5
2698,248,265,2
2699,248,530,2
2700,248,350,2
2701,248,468,5
2702,248,317,4
2703,248,267,3
2704,248,426,4
2705,248,122,2
2706,248,239,5
2707,248,309,4
2708,248,658,5
2709,249,590,5
2710,249,523,4
2711,249,607,5
2712,249,717,3
2713,249,325,5
2714,249,360,4
2715,249,225,5
2716,249,200,4
2717,249,252,3
2718,249,460,5
2719,249,638,5
2720,249,69,2
2721,250,432,1
2722,250,131,2
2723,250,385,2
2724,250,535,1
2725,250,475,5
2726,250,415,2
2727,250,304,2
2728,250,559,4
2729,250,285,1
2730,250,493,3
2731,250,452,5
2732,250,661,2
2733,251,252,1
2734,251,532,2
2735,251,42,2
2736,251,134,4
2737,251,509,4
2738,251,241,5
2739,251,638,5
2740,251,689,3
2741,252,504,3
2742,252,181,2
2743,252,245,1
2744,252,276,4
2745,253,642,3
2746,253,540,2
2747,253,560,5
2748,253,588,1
2749,253,611,2
2750,253,689,1
2751,253,522,3
2752,253,16,2
2753,253,231,2
2754,253,447,2
2755,253,213,1
2756,254,513,2
2757,254,26,2
2758,254,429,2
2759,254,555,1
2760,254,199,3
2761,254,551,1
2762,254,418,5
2763,254,48,2
2764,254,302,1
2765,254,359,1
2766,254,257,2
2767,254,529,2
2768,254,598,1
2769,255,155,5
2770,255,328,3
2771,255,206,5
2772,255,104,1
2773,255,202,5
2774,255,142,5
2775,255,313,4
2776,255,425,1
2777,256,207,4
2778,256,574,5
2779,256,245,1
2780,256,603,2
2781,256,174,1
2782,256,315,5
2783,256,431,2
2784,257,216,2
2785,257,80,3
2786,257,680,4
2787,257,435,1
2788,257,682,5
2789,257,563,5
2790,257,562,4
2791,257,565,5
2792,257,583,5
2793,257,637,4
2794,257,152,4
2795,257,407,5
2796,257,99,5
2797,257,589,5
2798,258,378,5
2799,258,549,5
2800,258,229,1
2801,258,228,1
2802,258,89,2
2803,258,357,2
2804,258,334,2
2805,258,686,1
2806,258,656,2
2807,258,312,2
2808,258,659,5
2809,258,593,5
2810,259,481,2
2811,259,65,5
2812,259,347,2
2813,259,322,4
2814,259,31,2
2815,259,326,3
2816,259,529,2
2817,259,550,3
2818,259,558,3
2819,259,182,1
2820,259,340,2
2821,259,310,1
2822,259,294,3
2823,259,409,1
2824,259,193,3
2825,259,51,1
2826,259,461,1
2827,260,517,3
2828,260,356,4
2829,260,656,2
2830,260,112,3
2831,260,633,2
2832,260,230,4
2833,260,293,2
2834,260,518,4
2835,260,530,5
2836,260,239,4
2837,260,110,5
2838,260,517,5
2839,261,511,2
2840,261,192,1
2841,261,186,5
2842,261,371,4
2843,261,42,5
2844,261,351,4
2845,261,659,2
2846,261,618,4
2847,261,402,1
2848,261,163,1
2849,261,463,4
2850,261,521,5
2851,261,13,5
2852,261,336,5
2853,261,640,4
2854,261,181,2
2855,261,426,1
2856,262,96,5
2857,262,307,5
2858,262,268,5
2859,262,325,4
2860,262,140,2
2861,262,479,3
2862,262,572,5
2863,263,697,4
2864,263,76,2
2865,263,111,2
2866,263,71,2
2867,263,557,5
2868,264,429,2
2869,264,687,1
2870,264,408,5
2871,264,535,3
2872,265,248,3
2873,265,672,5
2874,265,361,1
2875,265,12,5
2876,265,110,2
2877,265,546,3
2878,265,428,1
2879,265,554,1
2880,265,279,4
2881,266,323,5
2882,266,518,2
2883,266,142,5
2884,266,223,4
2885,266,49,3
2886,266,101,3
2887,266,75,2
2888,266,509,1
2889,266,659,4
2890,266,371,1
2891,266,524,2
2892,266,192,2
2893,266,386,5
2894,266,557,1
2895,266,185,2
2896,266,180,5
2897,266,431,4
2898,266,618,5
2899,266,487,1
2900,267,100,3
2901,267,686,3
2902,267,170,2
2903,267,31,5
2904,267,59,1
2905,267,351,4
2906,267,337,5
2907,267,571,5
2908,267,588,5
2909,267,463,1
2910,267,191,4
2911,267,93,1
2912,267,683,3
2913,267,195,2
2914,267,635,3
2915,267,201,5
2916,268,301,4
2917,268,97,2
2918,268,509,3
2919,268,135,5
2920,268,653,3
2921,268,699,3
2922,269,232,3
2923,269,215,3
2924,269,254,1
2925,269,566,1
2926,269,597,4
2927,270,314,5
2928,270,140,2
2929,270,721,1
2930,270,231,2
2931,271,291,4
2932,271,437,3
2933,271,16,5
2934,271,240,2
2935,271,640,5
2936,271,190,1
2937,271,269,5
2938,271,138,4
2939,271,702,4
2940,272,382,5
2941,272,494,5
2942,272,172,4
2943,272,576,5
2944,272,440,4
2945,272,565,4
2946,272,187,2
2947,272,677,5
2948,272,49,3
2949,272,343,2
2950,272,647,3
2951,272,389,1
2952,272,5,2
2953,272,534,4
2954,272,58,2
2955,273,429,3
2956,273,338,5
2957,273,373,1
2958,273,715,1
2959,273,281,2
2960,273,476,2
2961,273,387,3
2962,273,247,2
2963,273,551,4
2964,273,691,5
2965,273,144,4
2966,273,48,4
2967,273,57,1
2968,273,126,1
2969,273,676,5
2970,274,56,2
2971,274,572,5
2972,274,635,1
2973,274,677,2
2974,274,367,3
2975,274,506,5
2976,274,175,2
